Name of the Wind,Patrick Rothfuss,9.5,https://images-na.ssl-images-amazon.com/images/I/91b8oNwaV1L.jpg,https://www.amazon.com/Name-Wind-Patrick-Rothfuss/dp/075640407X/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=1651671923&sr=1-1,662,https://upload.wikimedia.org/wikipedia/commons/7/7f/Patrick-rothfuss-2014-kyle-cassidy.jpg,"Not what I would usually read but it kept me interested until the end. Slow build, fantastic storyteller , I wouldn't even call patrick an author, he has such storyteller skills there are stories wrapped up in stories. Great method of using words as pictures. This is truely a read for lovers of books. You need some patience to fully grasp what is going on here, but it's worth it. Well done ."
The Wise Man's Fear,Patrick Rothfuss,9.8,https://images-na.ssl-images-amazon.com/images/I/81NX-69L22L.jpg,https://www.amazon.com/Wise-Mans-Fear-Kingkiller-Chronicles/dp/0756404738/ref=pd_bxgy_img_sccl_1/132-0081739-4011562?pd_rd_w=REcYK&pf_rd_p=6b3eefea-7b16-43e9-bc45-2e332cbf99da&pf_rd_r=0T45T165HB1S4CFAXDB2&pd_rd_r=2a01b948-66e1-460f-8b18-648513a2fb20&pd_rd_wg=G20BI&pd_rd_i=0756404738&psc=1,994,https://upload.wikimedia.org/wikipedia/commons/7/7f/Patrick-rothfuss-2014-kyle-cassidy.jpg,"Every page was fascinating. Just as good as the Harry Potter series but more logical magic. The third installment has taken more than a decade now. Won't even remember the story when the third book releases. Dear Mr. Rothfuss, make some effort and try to finish the book before we forget the characters.  It is going to be nostalgic though."
A Game of Thrones,George R.R. Martin,8.7,https://images-na.ssl-images-amazon.com/images/I/91dSMhdIzTL.jpg,https://www.amazon.com/Game-Thrones-Song-Ice-Fire/dp/0553103547/ref=pd_bxgy_img_sccl_2/132-0081739-4011562?pd_rd_w=DrK2v&pf_rd_p=6b3eefea-7b16-43e9-bc45-2e332cbf99da&pf_rd_r=0CF826YWSR50NC0SN1B4&pd_rd_r=89f3311f-c477-41fb-84c9-f7713f7c7daf&pd_rd_wg=XcSpI&pd_rd_i=0553103547&psc=1,694,https://media.vanityfair.com/photos/53235792932cac31720001be/master/w_2560%2Cc_limit/george-rr-martin.jpg,"I started reading the books instead of watching the show. I always prefered that as it dwelves your imagination with each word into a sensation in it's own. And it turned out to be a hell of a ride with every page through this engaging, raw, intelligent, intense, epic saga! Heavily waiting for the next book.It's highly detailed and very long..some may hate the detailings but it's worth it. Must read for book lovers."
A Clash of Kings,George R.R. Martin,9.1,https://images-na.ssl-images-amazon.com/images/I/91tgacu93CL.jpg,https://www.amazon.com/Clash-Kings-Song-Fire-Book/dp/0553108034/ref=pd_bxgy_img_sccl_1/132-0081739-4011562?pd_rd_w=Uqvlq&pf_rd_p=6b3eefea-7b16-43e9-bc45-2e332cbf99da&pf_rd_r=BCZZSPCEY1E4359ZTX8F&pd_rd_r=0be2a6f2-20f5-40ad-8a89-bb96568f506f&pd_rd_wg=ZRAZi&pd_rd_i=0553108034&psc=1,761,https://media.vanityfair.com/photos/53235792932cac31720001be/master/w_2560%2Cc_limit/george-rr-martin.jpg,"It is hard to fully explain the brilliance of a sequel like this in a review, without giving away its content. There is far too much going on that to even hint at some of it is to take away surprises that are part of the thrill of reading Martin’s work."
A Storm of Swords,George R.R. Martin,9.3,https://images-na.ssl-images-amazon.com/images/I/91d-77kn-dL.jpg,https://www.amazon.com/Storm-Swords-Song-Fire-Book/dp/0553106635/ref=pd_bxgy_img_sccl_2/132-0081739-4011562?pd_rd_w=RSt6J&pf_rd_p=6b3eefea-7b16-43e9-bc45-2e332cbf99da&pf_rd_r=XQ0QDT2P6QHGEJWDG2AS&pd_rd_r=1d3b6cb0-75e2-4c77-9088-6b8efd7a6cdc&pd_rd_wg=lvb8z&pd_rd_i=0553106635&psc=1,973,https://media.vanityfair.com/photos/53235792932cac31720001be/master/w_2560%2Cc_limit/george-rr-martin.jpg,"A storm of swords is the 3rd book in a song of ice and fire and I need to say this book is easily the best book so far everything is well written and sets up for things to come near its end 5 stars"
A Feast for Crows,George R.R. Martin,9.5,https://images-na.ssl-images-amazon.com/images/I/81MylCMYnVL.jpg,https://www.amazon.com/Feast-Crows-Song-Fire-Book/dp/0553801503/ref=pd_bxgy_img_sccl_1/132-0081739-4011562?pd_rd_w=AFFbl&pf_rd_p=6b3eefea-7b16-43e9-bc45-2e332cbf99da&pf_rd_r=RPRZVR8HV9W807ZZWS8H&pd_rd_r=88454cc5-ff48-411d-8863-a7b50508d043&pd_rd_wg=quMJF&pd_rd_i=0553801503&psc=1,753,https://media.vanityfair.com/photos/53235792932cac31720001be/master/w_2560%2Cc_limit/george-rr-martin.jpg,"This book has one of the finest prose in fantasy literature. I loved all the story arcs - Jaime, Arya, Brienne, Dornish Plot, Ironborn, and travels of Samwell Tarly to Oldtown. The character of Prince Doran Martell is a good find. I am rooting for Dorne and especially House Nymeros Martell. Don't try to fast-read or Quick-read this Book. It is a vintage of different cadre. Drink or sip it slowly and see how wonderful it tastes!"
A Dance with Dragons,George R.R. Martin,9.7,https://images-na.ssl-images-amazon.com/images/I/81e1rZDeBBL.jpg,https://www.amazon.com/Dance-Dragons-Song-Ice-Fire/dp/0553801473/ref=asc_df_0553801473/?tag=hyprod-20&linkCode=df0&hvadid=312820134939&hvpos=&hvnetw=g&hvrand=1275015122360425343&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9019509&hvtargid=pla-449082869946&psc=1&tag=&ref=&adgrpid=67737761892&hvpone=&hvptwo=&hvadid=312820134939&hvpos=&hvnetw=g&hvrand=1275015122360425343&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9019509&hvtargid=pla-449082869946,1016,https://media.vanityfair.com/photos/53235792932cac31720001be/master/w_2560%2Cc_limit/george-rr-martin.jpg,"An amazing book! Every chapter captured me and made me want to read the next. I can't wait for the next book to be released!"
